"","client_id","contract_id","contract_start","contract_end","inter_complex"
"1627",3069,2895,"12/04/2021","12/04/2021",18729+18729i
"1628",9668,3076,"16/04/2021","16/10/2022",18733+19281i
"1629",3144,2896,"28/11/2017","28/11/2017",17498+17498i
"1630",6686,2899,"29/05/2020","29/11/2021",18411+18960i
"1631",14376,2900,"21/09/2019","21/03/2020",18160+18342i
"1632",34,4667,"2/02/2021","2/08/2021",18660+18841i
"1633",9668,2901,"8/01/2018","8/01/2021",17539+18635i
"1634",34,3985,"18/06/2018","18/06/2019",17700+18065i
"1635",9420,3593,"30/04/2018","30/04/2021",17651+18747i
"1636",364,2903,"28/11/2017","28/11/2017",17498+17498i
"1637",13263,3366,"20/02/2018","20/02/2020",17582+18312i
"1638",17260,2897,"5/08/2020","5/08/2021",18479+18844i
"1639",17337,2928,"29/11/2017","29/05/2019",17499+18045i
"1640",2894,4746,"28/11/2018","28/11/2020",17863+18594i
"1641",17371,2916,"19/01/2018","19/01/2021",17550+18646i
"1642",684,2913,"30/11/2017","30/11/2018",17500+17865i
"1643",3106,2793,"1/01/2015","1/01/2015",16436+16436i
"1644",17382,2987,"11/12/2017","11/12/2018",17511+17876i
"1645",17385,4951,"18/01/2019","18/01/2022",17914+19010i
"1646",2568,2918,"27/11/2017","27/02/2018",17497+17589i
"1647",620,3146,"12/01/2018","12/01/2020",17543+18273i
"1648",2021,2833,"19/10/2017","19/10/2017",17458+17458i
"1649",2773,2992,"30/11/2017","30/11/2019",17500+18230i
"1650",2036,2926,"24/08/2017","24/02/2019",17402+17951i
"1651",2452,2929,"4/12/2017","4/12/2020",17504+18600i
"1652",17421,3010,"4/12/2017","4/12/2020",17504+18600i
"1653",17255,2945,"5/12/2017","5/12/2019",17505+18235i
"1654",311,2946,"5/12/2017","5/12/2018",17505+17870i
"1655",17431,2936,"30/11/2017","30/05/2019",17500+18046i
"1656",17474,4470,"23/04/2021","23/04/2024",18740+19836i
"1657",2951,2995,"25/09/2020","25/03/2022",18530+19076i
"1658",17256,3119,"31/03/2021","31/03/2022",18717+19082i
"1659",503,2957,"22/11/2017","22/11/2018",17492+17857i
"1660",387,2963,"29/04/2019","29/11/2019",18015+18229i
"1661",17541,4764,"4/12/2018","4/12/2019",17869+18234i
"1662",834,2827,"18/10/2017","18/04/2019",17457+18004i
"1663",450,2964,"6/12/2017","6/12/2018",17506+17871i
"1664",15425,2955,"6/12/2017","6/12/2019",17506+18236i
"1665",2391,2965,"7/12/2017","7/06/2019",17507+18054i
"1666",2436,2966,"8/12/2017","8/12/2018",17508+17873i
"1667",17548,3026,"15/12/2017","15/12/2019",17515+18245i
"1668",13186,2978,"12/04/2021","12/04/2021",18729+18729i
"1669",13189,2979,"12/04/2021","12/04/2021",18729+18729i
"1670",13188,2980,"12/04/2021","12/04/2021",18729+18729i
"1671",13195,2981,"11/12/2017","11/12/2020",17511+18607i
"1672",13191,2982,"12/04/2021","12/04/2021",18729+18729i
"1673",13187,2983,"12/04/2021","12/04/2021",18729+18729i
"1674",17574,3717,"10/06/2020","10/06/2021",18423+18788i
"1675",3693,3039,"21/12/2017","21/12/2018",17521+17886i
"1676",16949,2994,"11/12/2017","11/06/2019",17511+18058i
"1677",2770,3368,"30/04/2021","30/04/2022",18747+19112i
"1678",6234,2996,"5/07/2017","5/12/2017",17352+17505i
"1679",2276,3000,"28/09/2020","28/09/2021",18533+18898i
"1680",10954,3003,"29/01/2021","29/01/2025",18656+20117i
"1681",2109,11898,"11/09/2020","11/09/2021",18516+18881i
"1682",4472,3445,"17/02/2021","17/02/2022",18675+19040i
"1683",180,3046,"26/12/2017","26/12/2018",17526+17891i
"1684",17622,3059,"27/12/2018","27/12/2019",17892+18257i
"1685",574,3007,"2/10/2020","2/10/2022",18537+19267i
"1686",16594,3008,"13/12/2017","13/12/2019",17513+18243i
"1687",14155,3009,"12/12/2017","12/12/2020",17512+18608i
"1688",17637,3038,"20/12/2017","20/06/2020",17520+18433i
"1689",3139,3019,"13/12/2017","13/12/2018",17513+17878i
"1690",450,3021,"24/11/2017","24/11/2018",17494+17859i
"1691",2872,3022,"19/12/2017","19/12/2018",17519+17884i
"1692",4472,3444,"17/02/2021","17/02/2022",18675+19040i
"1693",4472,3442,"17/02/2021","17/02/2022",18675+19040i
"1694",364,3023,"19/12/2017","19/12/2018",17519+17884i
"1695",15426,3025,"14/12/2017","14/12/2020",17514+18610i
"1696",17687,3033,"20/12/2017","20/06/2019",17520+18067i
"1697",13335,3028,"10/09/2018","10/09/2019",17784+18149i
"1698",2251,3029,"17/10/2018","17/10/2019",17821+18186i
"1699",111,3092,"11/01/2018","11/01/2019",17542+17907i
"1700",3001,3034,"30/09/2017","30/09/2020",17439+18535i
"1701",2475,2834,"26/10/2017","26/10/2019",17465+18195i
"1702",2872,3041,"21/12/2017","21/12/2020",17521+18617i
"1703",2554,3043,"14/10/2019","14/10/2021",18183+18914i
"1704",13267,3047,"26/12/2017","26/12/2020",17526+18622i
"1705",2578,3048,"26/12/2017","26/12/2017",17526+17526i
"1706",13256,3370,"12/08/2020","12/07/2021",18486+18820i
"1707",2024,3040,"10/10/2017","10/04/2019",17449+17996i
"1708",13940,3070,"15/12/2017","15/12/2020",17515+18611i
"1709",756,3050,"27/12/2017","27/01/2018",17527+17558i
"1710",13940,4475,"12/11/2020","12/11/2022",18578+19308i
"1711",16483,3055,"22/12/2017","22/06/2019",17522+18069i
"1712",5786,3052,"5/12/2017","5/12/2018",17505+17870i
"1713",2420,3051,"27/12/2017","27/01/2018",17527+17558i
"1714",17800,3053,"31/03/2021","31/03/2022",18717+19082i
"1715",508,3057,"28/12/2017","28/12/2019",17528+18258i
"1716",2733,3058,"28/12/2017","28/01/2018",17528+17559i
"1717",108,3060,"24/10/2019","24/10/2021",18193+18924i
"1718",108,3061,"24/10/2019","24/10/2021",18193+18924i
"1719",2959,4832,"31/01/2020","31/01/2021",18292+18658i
"1720",416,3063,"29/12/2017","29/12/2020",17529+18625i
"1721",17834,3064,"31/10/2019","31/10/2019",18200+18200i
"1722",2391,3065,"29/12/2017","29/12/2020",17529+18625i
"1723",17850,3097,"12/01/2018","12/01/2021",17543+18639i
"1724",2777,3074,"21/06/2019","21/06/2021",18068+18799i
"1725",5924,3067,"16/10/2017","16/10/2018",17455+17820i
"1726",13176,3190,"31/01/2018","31/01/2019",17562+17927i
"1727",13176,4720,"29/01/2019","29/04/2019",17925+18015i
"1728",17498,3004,"14/12/2017","14/12/2019",17514+18244i
"1729",13940,4476,"15/12/2017","15/12/2020",17515+18611i
"1730",16594,3077,"8/01/2018","8/01/2019",17539+17904i
"1731",2230,3079,"19/08/2020","19/08/2021",18493+18858i
"1732",2106,3080,"19/04/2021","19/04/2022",18736+19101i
"1733",17930,3081,"9/01/2018","9/01/2019",17540+17905i
"1734",111,3082,"9/01/2018","9/01/2019",17540+17905i
"1735",684,3083,"9/01/2018","9/01/2019",17540+17905i
"1736",462,3098,"15/01/2018","15/01/2019",17546+17911i
"1737",4490,3218,"7/02/2018","7/08/2019",17569+18115i
"1738",17984,3224,"22/07/2019","22/01/2021",18099+18649i
"1739",322,3689,"28/01/2020","28/01/2022",18289+19020i
"1740",503,3089,"9/11/2017","9/11/2018",17479+17844i
"1741",7775,3095,"12/01/2018","12/01/2018",17543+17543i
"1742",17998,3133,"17/01/2018","17/01/2020",17548+18278i
"1743",502,3093,"11/01/2018","11/01/2019",17542+17907i
"1744",7838,3144,"22/01/2020","22/07/2021",18283+18830i
"1745",17902,4834,"17/12/2018","17/12/2019",17882+18247i
"1746",17902,4836,"17/12/2018","17/12/2019",17882+18247i
"1747",18010,4060,"27/06/2018","27/12/2018",17709+17892i
"1748",7775,3096,"12/01/2018","12/04/2019",17543+17998i
"1749",18012,6774,"31/10/2019","31/10/2021",18200+18931i
"1750",3138,3094,"8/05/2020","8/05/2021",18390+18755i
"1751",18019,3155,"17/10/2019","17/10/2020",18186+18552i
"1752",486,3372,"2/12/2019","2/12/2021",18232+18963i
"1753",17985,3101,"26/12/2019","26/12/2022",18256+19352i
"1754",462,3112,"17/01/2018","17/01/2018",17548+17548i
"1755",462,3104,"15/01/2018","15/01/2019",17546+17911i
"1756",18052,3213,"12/07/2018","12/07/2022",17724+19185i
"1757",18053,3240,"9/02/2018","9/02/2020",17571+18301i
"1758",18053,3107,"10/08/2020","10/02/2022",18484+19033i
"1759",364,3115,"17/01/2018","17/01/2019",17548+17913i
"1760",15017,3126,"18/01/2018","18/01/2021",17549+18645i
"1761",111,3120,"19/01/2018","19/09/2018",17550+17793i
"1762",18123,3121,"19/01/2018","19/07/2019",17550+18096i
"1763",18123,3459,"19/03/2018","19/09/2018",17609+17793i
"1764",17931,3123,"19/01/2018","19/07/2019",17550+18096i
"1765",18029,3132,"22/01/2018","22/01/2021",17553+18649i
"1766",5786,4192,"24/05/2019","24/05/2020",18040+18406i
"1767",5786,3358,"22/02/2018","22/02/2019",17584+17949i
"1768",2909,3238,"29/01/2018","29/01/2020",17560+18290i
"1769",2550,3128,"22/01/2018","22/01/2023",17553+19379i
"1770",2550,3129,"22/01/2018","22/01/2023",17553+19379i
"1771",48,3130,"26/09/2019","26/09/2020",18165+18531i
"1772",16809,3167,"31/01/2018","31/01/2018",17562+17562i
"1773",16809,3934,"8/06/2018","8/06/2020",17690+18421i
"1774",2909,3135,"22/01/2018","22/01/2020",17553+18283i
"1775",13305,3471,"25/09/2020","25/09/2021",18530+18895i
"1776",2633,3138,"7/09/2020","7/09/2021",18512+18877i
"1777",2476,3169,"8/01/2018","8/12/2018",17539+17873i
"1778",503,3140,"23/01/2018","23/01/2019",17554+17919i
"1779",2872,3141,"24/01/2018","24/01/2019",17555+17920i
"1780",2872,3148,"25/01/2018","25/01/2019",17556+17921i
"1781",6234,3147,"18/01/2018","18/01/2019",17549+17914i
"1782",839,3149,"26/01/2018","26/01/2018",17557+17557i
"1783",2762,3151,"26/01/2018","26/01/2018",17557+17557i
"1784",2763,3150,"26/01/2018","26/01/2018",17557+17557i
"1785",3633,3573,"31/07/2020","31/01/2022",18474+19023i
"1786",18184,3250,"1/03/2020","1/03/2022",18322+19052i
"1787",18242,3214,"28/02/2020","28/02/2022",18320+19051i
"1788",16594,3157,"29/01/2018","29/01/2019",17560+17925i
"1789",2527,3279,"23/02/2018","23/02/2021",17585+18681i
"1790",2909,3158,"29/01/2018","29/01/2020",17560+18290i
"1791",13415,3143,"1/10/2018","1/10/2019",17805+18170i
"1792",7371,4304,"16/08/2018","16/08/2019",17759+18124i
"1793",14907,3164,"24/01/2017","24/01/2018",17190+17555i
"1794",651,3165,"1/11/2017","1/11/2020",17471+18567i
"1795",16375,3166,"2/03/2021","2/03/2022",18688+19053i
"1796",13263,3365,"20/02/2018","20/02/2020",17582+18312i
"1797",2143,3168,"31/01/2018","31/01/2021",17562+18658i
"1798",18085,3159,"17/01/2018","17/01/2021",17548+18644i
"1799",18295,3202,"6/02/2018","6/02/2020",17568+18298i
"1800",18328,3271,"5/10/2020","5/04/2022",18540+19087i
"1801",2165,3184,"19/12/2019","19/12/2022",18249+19345i
"1802",18325,3180,"31/01/2018","31/01/2018",17562+17562i
"1803",2193,3163,"9/11/2017","9/11/2020",17479+18575i
"1804",18258,3160,"17/01/2018","17/01/2021",17548+18644i
"1805",3942,3610,"21/08/2020","21/08/2021",18495+18860i
"1806",2539,3549,"2/02/2021","2/08/2022",18660+19206i
"1807",18320,3178,"23/11/2017","23/11/2020",17493+18589i
"1808",18320,3179,"23/01/2018","23/01/2021",17554+18650i
"1809",2985,3196,"30/01/2018","2/03/2018",17561+17592i
"1810",450,3198,"5/02/2018","5/02/2019",17567+17932i
"1811",14153,4067,"24/07/2019","24/07/2022",18101+19197i
"1812",450,3199,"6/02/2018","6/02/2019",17568+17933i
"1813",450,3200,"6/02/2018","6/02/2019",17568+17933i
"1814",2804,12976,"26/10/2020","26/04/2022",18561+19108i
"1815",2491,4088,"1/10/2020","1/10/2021",18536+18901i
"1816",364,3206,"7/02/2018","7/02/2019",17569+17934i
"1817",18358,3527,"27/03/2018","27/03/2021",17617+18713i
"1818",685,3208,"7/02/2018","7/02/2019",17569+17934i
"1819",13790,3596,"16/04/2018","16/04/2019",17637+18002i
"1820",18276,3522,"27/03/2018","27/03/2021",17617+18713i
"1821",15604,3309,"17/10/2019","17/10/2019",18186+18186i
"1822",2475,3170,"22/01/2018","22/01/2020",17553+18283i
"1823",407,3371,"4/08/2020","4/02/2021",18478+18662i
"1824",364,3215,"7/02/2018","7/02/2020",17569+18299i
"1825",442,3212,"2/02/2018","2/04/2018",17564+17623i
"1826",18275,6691,"17/10/2019","17/04/2021",18186+18734i
"1827",18371,3216,"27/11/2019","27/11/2022",18227+19323i
"1828",6919,3554,"4/02/2020","4/02/2022",18296+19027i
"1829",2408,3203,"6/02/2018","6/02/2022",17568+19029i
"1830",2408,3226,"12/02/2018","12/02/2022",17574+19035i
"1831",3081,3235,"5/02/2018","5/02/2021",17567+18663i
"1832",16028,3227,"1/08/2017","1/08/2018",17379+17744i
"1833",18123,3460,"19/03/2018","19/09/2018",17609+17793i
"1834",14907,3242,"2/07/2018","2/11/2018",17714+17837i
"1835",484,2876,"21/11/2017","21/11/2018",17491+17856i
"1836",2925,3239,"13/02/2018","13/02/2018",17575+17575i
"1837",2531,3756,"7/05/2018","7/05/2021",17658+18754i
"1838",2531,3772,"12/05/2020","12/05/2022",18394+19124i
"1839",2576,3237,"5/08/2019","5/08/2022",18113+19209i
"1840",450,3246,"14/02/2018","14/02/2019",17576+17941i
"1841",18463,3388,"12/03/2018","12/03/2021",17602+18698i
"1842",18295,3248,"15/02/2018","15/02/2021",17577+18673i
"1843",18465,3288,"29/03/2021","29/03/2022",18715+19080i
"1844",102,3336,"5/03/2018","5/09/2019",17595+18144i
"1845",13655,3401,"18/09/2019","18/09/2021",18157+18888i
"1846",2852,3244,"13/02/2018","13/02/2021",17575+18671i
"1847",2887,3241,"12/02/2018","12/02/2021",17574+18670i
"1848",13655,3398,"18/09/2019","18/09/2021",18157+18888i
"1849",2307,3243,"13/02/2018","13/02/2021",17575+18671i
"1850",469,3256,"25/06/2020","25/06/2022",18438+19168i
"1851",469,3257,"25/06/2020","25/06/2022",18438+19168i
"1852",18024,4499,"10/10/2018","10/10/2021",17814+18910i
"1853",2261,3260,"19/02/2018","19/02/2021",17581+18677i
"1854",2937,3267,"7/02/2018","7/02/2021",17569+18665i
"1855",18515,3744,"30/04/2018","30/10/2019",17651+18199i
"1856",2686,3265,"13/02/2018","13/02/2020",17575+18305i
"1857",2434,3266,"6/11/2020","6/11/2021",18572+18937i
"1858",15918,2967,"17/11/2017","17/11/2019",17487+18217i
"1859",15918,2968,"17/11/2017","17/11/2019",17487+18217i
"1860",16247,3360,"6/03/2018","6/03/2019",17596+17961i
"1861",2943,3268,"14/01/2018","14/01/2021",17545+18641i
"1862",18527,3521,"19/03/2018","19/09/2019",17609+18158i
"1863",18527,3539,"28/03/2018","28/09/2019",17618+18167i
"1864",2391,3270,"21/02/2018","21/02/2021",17583+18679i
"1865",7234,4117,"14/10/2020","14/10/2022",18549+19279i
"1866",9657,3282,"16/06/2020","16/06/2021",18429+18794i
"1867",3007,3272,"22/02/2018","22/02/2021",17584+18680i
"1868",3006,3273,"22/02/2018","22/02/2021",17584+18680i
"1869",18542,3286,"1/06/2019","1/06/2021",18048+18779i
"1870",311,3142,"29/01/2020","29/01/2021",18290+18656i
"1871",7600,3283,"22/10/2018","22/10/2021",17826+18922i
"1872",16364,2969,"27/11/2017","27/11/2019",17497+18227i
"1873",92,3280,"14/01/2021","14/04/2021",18641+18731i
"1874",18568,3281,"16/10/2020","16/04/2022",18551+19098i
"1875",583,3429,"15/03/2018","15/03/2021",17605+18701i
"1876",17337,3292,"23/02/2018","23/02/2021",17585+18681i
"1877",684,3293,"8/01/2018","8/09/2018",17539+17782i
"1878",3042,3296,"21/02/2018","21/02/2021",17583+18679i
"1879",18580,3342,"5/03/2018","5/09/2018",17595+17779i
"1880",2957,3298,"19/02/2018","19/02/2020",17581+18311i
"1881",6629,3361,"7/03/2018","7/09/2019",17597+18146i
"1882",6629,3355,"27/07/2020","27/01/2022",18470+19019i
"1883",364,3299,"1/02/2018","1/02/2020",17563+18293i
"1884",3002,3300,"27/02/2018","27/02/2021",17589+18685i
"1885",529,3303,"28/03/2019","28/03/2022",17983+19079i
"1886",528,3306,"28/02/2019","28/02/2022",17955+19051i
"1887",16364,2970,"27/11/2017","27/11/2019",17497+18227i
"1888",16364,2971,"27/11/2017","27/11/2019",17497+18227i
"1889",18601,3307,"23/02/2018","23/02/2021",17585+18681i
"1890",17220,3308,"21/02/2018","21/02/2021",17583+18679i
"1891",2561,3289,"13/02/2018","13/04/2018",17575+17634i
"1892",2561,3310,"8/02/2018","8/02/2019",17570+17935i
"1893",18609,3376,"13/11/2019","13/11/2020",18213+18579i
"1894",18611,6437,"27/09/2019","27/03/2021",18166+18713i
"1895",18503,3324,"28/02/2018","28/02/2019",17590+17955i
"1896",2420,3312,"26/02/2018","26/02/2019",17588+17953i
"1897",344,3317,"8/11/2019","8/11/2021",18208+18939i
"1898",2170,3318,"11/02/2020","11/02/2022",18303+19034i
"1899",18580,3343,"5/03/2018","5/03/2019",17595+17960i
"1900",2725,3321,"21/02/2018","21/02/2021",17583+18679i
"1901",2068,3322,"13/03/2020","13/03/2021",18334+18699i
"1902",18621,3389,"18/12/2020","18/12/2021",18614+18979i
"1903",18621,3387,"18/12/2020","18/12/2021",18614+18979i
"1904",18089,3491,"21/03/2018","21/09/2019",17611+18160i
"1905",2050,3327,"5/02/2021","5/08/2021",18663+18844i
"1906",2873,3328,"21/10/2019","21/10/2020",18190+18556i
"1907",5781,3408,"13/03/2018","13/01/2019",17603+17909i
"1908",364,3329,"1/03/2018","1/03/2020",17591+18322i
"1909",3097,3864,"29/05/2018","29/07/2018",17680+17741i
"1910",502,3332,"1/03/2018","1/03/2019",17591+17956i
"1911",13267,3513,"23/03/2018","23/03/2021",17613+18709i
"1912",3106,3333,"5/06/2017","5/06/2018",17322+17687i
"1913",17498,3396,"7/03/2018","7/03/2020",17597+18328i
"1914",18665,3996,"18/06/2018","18/06/2021",17700+18796i
"1915",464,3337,"19/08/2019","19/08/2020",18127+18493i
"1916",18671,3412,"31/10/2019","31/10/2020",18200+18566i
"1917",18671,3411,"13/03/2018","13/09/2019",17603+18152i
"1918",18671,3410,"31/10/2019","31/10/2020",18200+18566i
"1919",18671,3409,"31/10/2019","31/10/2020",18200+18566i
"1920",2447,3340,"14/01/2020","14/01/2021",18275+18641i
"1921",18673,3432,"15/05/2020","15/05/2020",18397+18397i
"1922",2466,3346,"29/05/2020","29/11/2021",18411+18960i
"1923",450,3347,"5/03/2018","5/03/2019",17595+17960i
"1924",18677,3463,"16/03/2018","16/03/2021",17606+18702i
"1925",450,3348,"5/03/2018","5/03/2019",17595+17960i
"1926",450,3350,"5/03/2018","5/03/2019",17595+17960i
"1927",14835,3345,"27/01/2020","27/01/2021",18288+18654i
"1928",2352,3356,"28/02/2018","28/02/2021",17590+18686i
"1929",450,3357,"7/03/2018","7/03/2019",17597+17962i
"1930",2756,3383,"16/03/2020","16/09/2021",18337+18886i
"1931",18703,5936,"26/07/2019","26/01/2020",18103+18287i
"1932",18702,3722,"8/04/2021","8/04/2023",18725+19455i
"1933",11059,3392,"18/09/2019","18/09/2021",18157+18888i
"1934",18706,3683,"26/04/2018","26/10/2019",17647+18195i
"1935",18706,3682,"26/04/2018","26/10/2019",17647+18195i
"1936",18706,3679,"25/04/2018","25/04/2021",17646+18742i
"1937",13256,3369,"12/08/2020","12/07/2021",18486+18820i
"1938",18715,3380,"1/03/2018","1/03/2019",17591+17956i
"1939",2261,3405,"13/03/2018","13/03/2019",17603+17968i
"1940",13836,3373,"7/03/2018","7/03/2021",17597+18693i
"1941",352,3769,"22/04/2021","22/01/2022",18739+19014i
"1942",450,3375,"9/03/2018","9/03/2019",17599+17964i
"1943",18722,3663,"1/09/2020","1/03/2021",18506+18687i
"1944",364,3377,"9/03/2018","9/03/2019",17599+17964i
"1945",18019,3381,"8/03/2018","8/03/2018",17598+17598i
"1946",18609,3378,"7/11/2019","7/11/2020",18207+18573i
"1947",2733,3386,"31/01/2018","31/01/2019",17562+17927i
"1948",450,3390,"12/03/2018","12/03/2019",17602+17967i
"1949",18743,3436,"13/03/2018","13/09/2019",17603+18152i
"1950",34,4508,"21/11/2019","21/12/2019",18221+18251i
"1951",10692,3414,"25/11/2019","25/05/2021",18225+18772i
"1952",2979,3395,"12/03/2018","12/03/2021",17602+18698i
"1953",18768,3519,"16/03/2018","16/03/2020",17606+18337i
"1954",18771,3716,"30/04/2018","30/10/2019",17651+18199i
"1955",18773,3420,"14/03/2018","14/03/2020",17604+18335i
"1956",17834,3454,"19/03/2018","19/09/2018",17609+17793i
"1957",17834,3456,"19/03/2018","19/09/2018",17609+17793i
"1958",16866,3434,"12/03/2018","12/09/2019",17602+18151i
"1959",15361,3421,"7/03/2018","7/03/2021",17597+18693i
"1960",658,3422,"14/03/2018","14/03/2019",17604+17969i
"1961",18768,3589,"14/01/2020","14/02/2020",18275+18306i
"1962",508,3425,"15/03/2018","15/03/2021",17605+18701i
"1963",508,3426,"15/03/2018","15/03/2021",17605+18701i
"1964",508,3427,"15/03/2018","15/03/2021",17605+18701i
"1965",13655,3402,"18/09/2019","18/09/2021",18157+18888i
"1966",13655,3430,"18/09/2019","18/09/2021",18157+18888i
"1967",15336,3406,"8/11/2017","8/11/2020",17478+18574i
"1968",18795,3437,"13/03/2018","13/09/2019",17603+18152i
"1969",18702,3438,"12/03/2018","12/03/2021",17602+18698i
"1970",694,3439,"16/03/2018","16/03/2021",17606+18702i
"1971",18743,3443,"13/03/2018","13/09/2019",17603+18152i
"1972",18850,3701,"17/02/2021","17/02/2022",18675+19040i
"1973",18850,3704,"27/04/2018","27/04/2021",17648+18744i
"1974",18850,3706,"17/02/2021","17/02/2022",18675+19040i
"1975",18850,3708,"17/02/2021","17/02/2022",18675+19040i
"1976",18858,3484,"19/03/2018","19/09/2019",17609+18158i
"1977",18858,3482,"19/03/2018","19/09/2019",17609+18158i
"1978",18858,3481,"16/03/2018","16/09/2019",17606+18155i
"1979",14910,3490,"16/03/2018","16/09/2019",17606+18155i
"1980",18868,4091,"23/07/2020","23/07/2022",18466+19196i
"1981",15612,3452,"25/06/2020","25/06/2021",18438+18803i
"1982",508,3458,"19/03/2018","19/03/2018",17609+17609i
"1983",18668,3476,"29/01/2021","29/01/2022",18656+19021i
